No1,Name1,No2,Name2,distance
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,2.053910194530304
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,2.357995591318794
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,1.2290975387145795
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,0.5466854907207018
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,0.3411369339222767
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,0.8684807749389376
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,4.643451899529
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,4.534096647661929
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,1.3659538047995656
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,7.283732892573109
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,7.869454787461526
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,8.272550621389112
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,7.956792874686332
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,8.721084585953957
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,28 SR,A/BEIJING/262/1995 EXP604-P17,8.85947844771176
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,9.408915874562837
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,9.262008130563483
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,8.99891592889904
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,8.773920202871562
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,1.0931814309699404
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,1.260617894137367
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,2.4871281606565745
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,2.179113967649112
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,3.1039349623237156
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,3.122635800693068
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,2.2592352810262706
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,1.8560300167634651
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,6.004720105856303
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,5.456742788174376
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,8.283016934226128
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,8.269468143287003
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,3.19454593957009
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,3.669072384667041
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,6.016558157870301
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.3582659886387387
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,1.9923911387272595
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,7.830839309139021
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,4.221623896534954
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,4.36459144717186
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,11.117406603844914
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,10.64308517327056
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,11.05948959950667
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,10.91284190114392
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,10.593973722677926
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,9.789474673673604
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,11.501135819355143
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,10.45998017490203
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,10.62352422520292
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,10.685523000098168
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,4.701164809237221
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,4.923996900404398
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,7.092049973444846
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,7.656459210490469
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,8.844768508194475
4 AG,A/SWINE/ILLINOIS/A01493472/2014 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,9.54926861292048
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,1.5540069196129385
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,1.912274941269625
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,1.863004822271019
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,1.8176972073642346
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,1.2699340613672487
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,1.315466669738866
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,0.9075645358702575
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,1.4339995172302487
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,1.1435270757161022
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,0.32196917426412414
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,1.1083302126010453
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,0.4600699222262441
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,0.5774251395205219
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,2.192592439962999
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,2.3182133968779612
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,2.8722441291001144
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,2.8104168194983563
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,2.399838751342223
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,2.3652205079962836
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,2.8160532675800294
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,3.4476245277420254
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,3.3347769695173866
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,2.9618078948385866
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,6.447311368368749
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,7.316325915534119
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,6.807325911379097
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,6.4957180807201595
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,7.405627033992685
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,28 SR,A/BEIJING/262/1995 EXP604-P17,7.466509016997868
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,8.3312618248662
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,8.176064687159013
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,7.296449253539709
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,7.170839807735791
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,3.0384871310612183
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,2.411645410593289
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,2.9375459752143955
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,2.6847933716571837
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,2.4703635239716504
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,2.1510388624470043
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,0.8940761540347616
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,0.6165551583971619
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,4.134791927939896
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,3.5488782070469247
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,7.19480488339262
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,7.155768913960617
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,3.5404842105247942
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,3.7750673092936475
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,7.104057883224117
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.734324971346044
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,2.46585178575428
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,7.76201036913836
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,4.164871823540885
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,4.420330667054313
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,10.575059327233696
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,10.160232221153217
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,10.724537389492552
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,10.552812883722737
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,10.596637105396825
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,9.450228044561918
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,11.155885325363574
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,10.259480027714305
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,9.971703121688657
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,10.066151906470644
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,4.947489333561956
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,4.696378802973494
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,6.64824427916811
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,6.98755952642518
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,8.071087744541432
5 AG,A/SWINE/MINNESOTA/A01567490/2014 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,8.737524094178358
6 AG,A/CALIFORNIA/4/2009 MDCK4,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,1.2383923890845845
6 AG,A/CALIFORNIA/4/2009 MDCK4,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,1.3318273605070807
6 AG,A/CALIFORNIA/4/2009 MDCK4,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,1.2942209105954066
6 AG,A/CALIFORNIA/4/2009 MDCK4,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,3.264199355576751
6 AG,A/CALIFORNIA/4/2009 MDCK4,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,1.9203428338881503
6 AG,A/CALIFORNIA/4/2009 MDCK4,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,3.7301257705816484
6 AG,A/CALIFORNIA/4/2009 MDCK4,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,3.047172427986287
6 AG,A/CALIFORNIA/4/2009 MDCK4,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,3.883434352816538
6 AG,A/CALIFORNIA/4/2009 MDCK4,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,3.353383992604222
6 AG,A/CALIFORNIA/4/2009 MDCK4,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,2.406165527014036
6 AG,A/CALIFORNIA/4/2009 MDCK4,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,2.4656683143856672
6 AG,A/CALIFORNIA/4/2009 MDCK4,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,2.7586320465285
6 AG,A/CALIFORNIA/4/2009 MDCK4,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,2.926501086790029
6 AG,A/CALIFORNIA/4/2009 MDCK4,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,3.618725862682846
6 AG,A/CALIFORNIA/4/2009 MDCK4,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,1.694086456387583
6 AG,A/CALIFORNIA/4/2009 MDCK4,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,1.8664493568918494
6 AG,A/CALIFORNIA/4/2009 MDCK4,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,1.670379070099054
6 AG,A/CALIFORNIA/4/2009 MDCK4,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,1.0852330595804252
6 AG,A/CALIFORNIA/4/2009 MDCK4,18 SR,A/MEXICO/4108/2009 EXP496M-963,0.41631320603703637
6 AG,A/CALIFORNIA/4/2009 MDCK4,19 SR,A/MEXICO/4108/2009 EXP496M-966,0.8387321894344166
6 AG,A/CALIFORNIA/4/2009 MDCK4,20 SR,A/OHIO/9/2015 EXP604-P50,4.5494097090831485
6 AG,A/CALIFORNIA/4/2009 MDCK4,21 SR,A/OHIO/9/2015 EXP604-P51,4.505824505659014
6 AG,A/CALIFORNIA/4/2009 MDCK4,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,1.122183080911344
6 AG,A/CALIFORNIA/4/2009 MDCK4,23 SR,A/BRAZIL/11/1978 EXP604-P18,7.138840647841945
6 AG,A/CALIFORNIA/4/2009 MDCK4,24 SR,A/BRAZIL/11/1978 EXP604-P19,7.703616547087484
6 AG,A/CALIFORNIA/4/2009 MDCK4,25 SR,A/TAIWAN/1/1986 EXP604-P38,8.265553301003438
6 AG,A/CALIFORNIA/4/2009 MDCK4,26 SR,A/TAIWAN/1/1986 EXP604-P39,7.972696451071169
6 AG,A/CALIFORNIA/4/2009 MDCK4,27 SR,A/BEIJING/262/1995 EXP604-P16,8.55045014803619
6 AG,A/CALIFORNIA/4/2009 MDCK4,28 SR,A/BEIJING/262/1995 EXP604-P17,8.71066483057218
6 AG,A/CALIFORNIA/4/2009 MDCK4,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,9.134919964730882
6 AG,A/CALIFORNIA/4/2009 MDCK4,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,8.991029006881309
6 AG,A/CALIFORNIA/4/2009 MDCK4,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,8.994389596378221
6 AG,A/CALIFORNIA/4/2009 MDCK4,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,8.72484936483218
6 AG,A/CALIFORNIA/4/2009 MDCK4,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,0.6648846565598724
6 AG,A/CALIFORNIA/4/2009 MDCK4,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,0.8267892160840399
6 AG,A/CALIFORNIA/4/2009 MDCK4,35 SR,A/MICHIGAN/45/2015 FLU14-P703,2.2749737671165886
6 AG,A/CALIFORNIA/4/2009 MDCK4,36 SR,A/MICHIGAN/45/2015 FLU14-P705,1.822218616135672
6 AG,A/CALIFORNIA/4/2009 MDCK4,37 SR,A/SWINE/IOWA/1973 EXP428-P593,2.889926938509083
6 AG,A/CALIFORNIA/4/2009 MDCK4,38 SR,A/SWINE/IOWA/1973 EXP428-P595,3.0303600781770132
6 AG,A/CALIFORNIA/4/2009 MDCK4,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,2.4694831845116574
6 AG,A/CALIFORNIA/4/2009 MDCK4,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,2.1610583746400165
6 AG,A/CALIFORNIA/4/2009 MDCK4,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,6.415531995559035
6 AG,A/CALIFORNIA/4/2009 MDCK4,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,5.77884624846049
6 AG,A/CALIFORNIA/4/2009 MDCK4,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,8.023716759322385
6 AG,A/CALIFORNIA/4/2009 MDCK4,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,8.01944687526149
6 AG,A/CALIFORNIA/4/2009 MDCK4,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,3.1834376012224284
6 AG,A/CALIFORNIA/4/2009 MDCK4,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,3.636477927857426
6 AG,A/CALIFORNIA/4/2009 MDCK4,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,5.42119342441433
6 AG,A/CALIFORNIA/4/2009 MDCK4,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.058979447263799
6 AG,A/CALIFORNIA/4/2009 MDCK4,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,1.7790015656566027
6 AG,A/CALIFORNIA/4/2009 MDCK4,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,7.2850630127774005
6 AG,A/CALIFORNIA/4/2009 MDCK4,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,3.8062736827270895
6 AG,A/CALIFORNIA/4/2009 MDCK4,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,3.9611011844294217
6 AG,A/CALIFORNIA/4/2009 MDCK4,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,10.681123502241318
6 AG,A/CALIFORNIA/4/2009 MDCK4,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,10.190676055399681
6 AG,A/CALIFORNIA/4/2009 MDCK4,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,10.569427202292047
6 AG,A/CALIFORNIA/4/2009 MDCK4,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,10.429000628527808
6 AG,A/CALIFORNIA/4/2009 MDCK4,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,10.056275121516368
6 AG,A/CALIFORNIA/4/2009 MDCK4,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,9.326497206783426
6 AG,A/CALIFORNIA/4/2009 MDCK4,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,10.998737676636585
6 AG,A/CALIFORNIA/4/2009 MDCK4,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,9.944588440473986
6 AG,A/CALIFORNIA/4/2009 MDCK4,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,10.263704190216941
6 AG,A/CALIFORNIA/4/2009 MDCK4,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,10.304890399905279
6 AG,A/CALIFORNIA/4/2009 MDCK4,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,4.134275847701666
6 AG,A/CALIFORNIA/4/2009 MDCK4,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,4.473206718664588
6 AG,A/CALIFORNIA/4/2009 MDCK4,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,6.67031182022258
6 AG,A/CALIFORNIA/4/2009 MDCK4,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,7.296066871852964
6 AG,A/CALIFORNIA/4/2009 MDCK4,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,8.538128470545614
